matchId,blueWins,blueWardsPlaced,blueControlWardsPlaced,blueWardsDestroyed,blueControlWardsDestroyed,blueFirstBlood,blueKills,blueDeaths,blueAssists,blueDragons,blueHeralds,blueVoidGrubs,blueTowersDestroyed,bluePlatesDestroyed,blueTotalGold,blueTotalExperience,blueTotalMinionsKilled,blueTotalJungleMinionsKilled,blueFirstTurret,blueInhibitorsDestroyed,blueFirstDragon,redWardsPlaced,redControlWardsPlaced,redWardsDestroyed,redControlWardsDestroyed,redFirstBlood,redKills,redDeaths,redAssists,redDragons,redHeralds,redVoidGrubs,redTowersDestroyed,redPlatesDestroyed,redTotalGold,redTotalExperience,redTotalMinionsKilled,redTotalJungleMinionsKilled,redFirstTurret,redInhibitorsDestroyed,redFirstDragon,gameDuration
KR_7072810978,1,33,11,15,2,1,13,3,17,1,1,6,1,9,29177,29482,384,74,1,0,1,27,4,12,6,0,3,13,4,0,0,0,0,1,22533,27679,363,67,0,0,0,1359.322
KR_7106618294,0,40,10,12,9,1,8,14,13,2,0,0,0,6,25406,28990,373,96,0,0,1,28,10,14,6,0,14,8,12,0,0,6,2,8,30635,33250,424,107,1,0,0,1247.796
KR_7084219458,0,29,4,3,2,0,12,8,11,0,0,1,1,10,27037,30740,341,99,0,0,0,21,3,6,1,1,8,12,8,2,0,5,2,9,27461,30020,339,83,1,0,1,1481.086
KR_7079834966,1,36,14,20,8,1,14,5,20,1,0,5,2,10,29846,31823,441,102,1,0,1,36,9,10,6,0,5,14,8,0,0,1,0,1,23023,28150,359,84,0,0,0,1364.116
KR_7106734220,0,25,7,8,2,0,14,19,19,0,0,6,0,10,26676,28287,284,103,0,0,0,55,5,7,2,1,19,14,14,2,0,0,2,5,31703,30886,401,103,1,0,1,1878.305
KR_7097673917,1,29,5,8,5,1,15,10,28,1,0,6,1,11,30598,31374,373,86,1,0,0,33,7,8,3,0,10,15,14,1,1,0,1,6,27398,31177,373,86,0,0,1,1463.492
KR_7104289745,0,29,7,17,4,0,6,13,9,0,1,0,0,9,26335,30634,417,85,0,0,0,41,10,14,5,1,13,6,12,1,0,6,2,10,30817,32723,438,80,1,0,1,1142.159
KR_7088826618,1,42,6,3,2,0,11,13,9,1,0,0,0,7,25353,29117,309,106,0,0,1,34,7,4,3,1,13,11,12,0,0,3,0,5,26633,27893,335,62,0,0,0,1448.455
KR_7097593980,1,29,4,12,3,1,22,20,35,0,0,6,2,13,35460,33736,410,107,0,0,0,32,6,7,2,0,20,22,33,1,0,0,2,2,32234,29506,352,76,1,0,1,1388.557
KR_7084245198,1,36,7,5,2,1,14,7,18,1,1,6,0,9,29764,31700,405,94,0,0,0,29,5,6,2,0,7,14,5,1,0,0,1,3,24963,29713,362,73,1,0,1,1096.833
KR_7093769654,1,28,5,15,8,1,7,4,10,2,0,0,2,7,25538,29374,386,92,1,0,1,39,11,9,3,0,4,7,4,0,1,6,0,5,25890,30803,416,96,0,0,0,1409.34
KR_7085474310,0,31,5,3,1,0,6,15,9,0,0,5,0,8,25536,29117,395,98,0,0,0,33,6,7,4,1,15,6,15,2,0,1,0,3,27348,31308,376,86,0,0,1,1329.661
KR_7040945258,1,39,10,11,3,0,8,8,11,1,0,3,1,9,27014,30597,413,83,1,0,1,32,7,14,6,1,8,8,9,1,0,3,0,2,24927,28512,376,64,0,0,0,1567.721
KR_7108962392,1,36,11,16,8,1,15,11,16,1,0,4,1,9,30423,31769,396,111,1,0,1,40,12,17,8,0,11,15,14,0,1,2,0,3,27742,31712,385,97,0,0,0,2095.293
KR_7086959373,1,22,4,7,1,0,10,6,20,0,0,6,0,6,26448,32456,360,100,0,0,0,26,2,7,2,1,6,10,13,2,0,0,0,4,25982,30112,416,89,0,0,1,1412.493
KR_7096082047,0,35,8,6,2,0,5,14,6,0,0,3,0,2,23725,29248,342,110,0,0,0,31,5,12,4,1,14,5,13,2,0,3,2,12,30822,35565,424,122,1,0,1,1487.165
KR_7086031702,1,62,3,33,6,0,12,9,11,1,0,3,0,5,26641,30556,373,85,0,0,1,72,8,5,1,1,9,12,9,1,0,3,1,4,28153,31169,416,91,1,0,0,1564.607
KR_7081086722,0,25,3,8,2,0,11,20,9,0,0,2,1,5,26828,28800,345,87,1,0,0,40,3,5,2,1,20,11,28,2,0,4,0,4,31373,33400,366,124,0,0,1,1358.502
KR_7096661473,1,55,7,6,2,0,12,18,13,1,0,3,2,15,28371,29573,361,74,1,0,1,37,4,5,3,1,18,12,26,0,0,3,1,4,31754,30672,346,88,0,0,0,1856.932
KR_7093390079,1,28,6,8,3,1,13,3,17,0,1,6,0,9,27496,31734,372,92,0,0,0,26,5,7,3,0,3,13,4,1,0,0,1,3,23357,28535,354,80,1,0,1,956.588
KR_7073141794,1,43,7,9,4,0,16,13,20,1,0,5,1,13,29999,29880,363,96,1,0,0,29,6,9,4,1,13,16,15,1,0,1,0,2,26377,30084,374,66,0,0,1,1406.536
KR_7101645744,1,166,6,15,7,0,8,13,8,2,0,5,1,9,26466,31658,398,85,1,0,1,40,12,14,3,1,13,8,22,0,0,1,0,2,28926,32931,386,88,0,0,0,1464.398
KR_7073086282,0,31,10,12,9,1,16,13,29,1,0,6,1,12,29462,29154,350,69,1,0,0,40,11,8,5,0,13,16,23,1,0,0,0,3,28718,29347,366,92,0,0,1,1770.63
KR_7108181551,1,37,12,8,3,1,22,14,33,1,0,6,1,7,31578,31668,338,102,1,0,1,31,8,10,5,0,14,22,23,0,0,0,0,5,27297,28623,320,67,0,0,0,1126.176
KR_7107201467,0,99,7,11,6,0,6,12,5,0,0,0,0,8,26136,31219,419,94,0,0,0,39,10,13,5,1,12,6,20,2,0,6,1,5,30749,32918,396,118,1,0,1,1024.469
KR_7099015115,0,136,6,11,6,0,9,13,8,0,0,4,1,7,26788,30707,372,96,1,0,0,35,9,13,6,1,13,9,24,2,0,2,1,1,29176,31470,379,88,0,0,1,1871.406
KR_7093142386,1,39,8,9,5,0,27,15,40,0,0,6,3,13,35751,33165,365,103,1,0,0,33,8,7,3,1,15,27,15,2,0,0,0,0,27971,30007,316,80,0,0,1,1641.919
KR_7071785120,0,72,7,21,8,0,6,14,11,0,0,0,0,6,25209,28081,393,92,0,0,0,55,10,32,6,1,14,6,23,1,0,6,0,3,28746,31767,378,88,0,0,1,1185.962
KR_7093048330,0,31,8,5,3,0,9,15,13,0,0,4,0,11,25872,28801,374,72,0,0,0,27,5,11,5,1,15,9,18,2,0,2,1,3,31689,34457,449,96,1,0,1,1227.771
KR_7104273825,0,66,5,10,4,0,12,19,23,0,0,2,0,12,27154,29505,345,77,0,0,0,39,8,6,3,1,19,12,19,2,0,1,3,7,32922,33122,367,106,1,0,1,1221.252
KR_7097899806,1,27,3,5,2,0,12,19,11,0,1,4,1,6,27653,30182,328,101,0,0,0,31,8,9,3,1,19,12,34,1,0,2,1,4,31230,32079,403,77,1,0,1,1900.877
KR_7100238943,0,30,11,17,10,0,15,20,14,0,0,5,0,6,29146,31986,382,101,0,0,0,38,12,4,3,1,20,15,22,1,0,1,0,4,30695,31381,347,82,0,0,1,1767.618
KR_7108212079,0,75,3,6,2,0,12,18,18,2,0,0,0,9,27775,30831,383,97,0,0,1,50,2,10,1,1,18,12,18,0,0,6,2,7,30972,32869,373,75,1,0,0,1561.815
KR_7106995196,1,36,5,7,1,1,15,4,23,1,1,4,1,10,31984,33397,426,102,1,0,0,24,2,7,2,0,4,15,2,1,0,2,1,3,25566,30844,411,109,0,0,1,1103.681
KR_7025722956,0,29,9,18,11,0,10,5,13,1,0,5,0,9,26976,31935,389,102,0,0,0,37,12,8,4,1,5,10,4,1,0,1,0,2,23531,28239,367,78,0,0,1,1940.384
KR_7103041646,0,36,10,9,5,1,8,19,10,2,0,0,0,10,25651,27957,379,62,0,0,1,63,12,12,5,0,19,8,22,0,0,6,0,7,31702,31855,372,105,0,0,0,1733.93
KR_7096461068,0,24,6,11,7,0,13,16,12,0,0,1,0,7,28372,32488,405,93,0,0,0,36,11,12,5,1,16,13,19,1,0,5,0,2,29691,33241,391,94,0,0,1,1865.799
KR_7097549445,0,34,6,6,5,1,7,8,8,0,0,3,0,6,26507,30570,393,101,0,0,0,38,12,13,5,0,8,7,12,2,1,3,2,6,29037,32226,432,102,1,0,1,990.54
KR_7077241192,1,31,6,19,6,1,14,7,20,1,0,4,1,11,30565,32757,433,86,1,0,0,39,7,13,4,0,7,14,4,1,0,2,0,3,24572,28756,389,75,0,0,1,1609.104
KR_7094041517,1,34,6,13,5,1,13,8,16,0,0,6,2,14,30311,31116,401,80,1,0,0,43,6,12,4,0,8,13,15,2,0,0,0,2,25157,28388,330,97,0,0,1,1415.531
KR_7107681748,0,82,6,7,4,1,11,14,15,1,0,3,3,13,29674,31242,384,86,1,0,1,214,12,16,4,0,14,11,15,1,0,3,0,5,30729,31894,381,120,0,0,0,1539.457
KR_7049453868,1,266,6,10,5,1,15,19,15,1,0,6,1,11,30001,31303,347,100,0,0,0,49,8,8,4,0,19,15,23,1,0,0,2,6,31775,30306,363,92,1,0,1,1639.697
KR_7082423221,1,32,4,5,4,0,7,9,6,2,0,6,1,12,26407,30692,378,113,0,0,1,30,8,9,2,1,9,7,8,0,0,0,1,6,27343,30578,391,93,1,0,0,1825.019
KR_7101149108,1,43,11,11,4,1,7,10,9,1,0,6,1,4,26389,30223,374,104,1,0,0,42,10,13,6,0,10,7,10,1,0,0,0,3,26585,30386,402,76,0,0,1,1714.171
KR_7094993998,0,30,6,13,4,0,9,10,9,0,0,3,1,7,24180,28162,315,82,1,0,0,76,8,11,4,1,10,9,9,1,0,3,1,9,27858,28931,347,78,0,0,1,1677.935
KR_7098495050,1,27,5,9,2,1,25,8,28,1,1,6,2,9,35725,35526,407,114,1,0,1,31,4,7,2,0,8,25,5,0,0,0,0,3,24462,27896,359,72,0,0,0,970.952
KR_7094787543,1,44,7,5,3,0,11,11,18,2,0,3,1,4,26139,29689,350,86,1,0,1,29,6,9,4,1,11,11,10,0,0,3,0,3,27381,31810,373,98,0,0,0,1866.581
KR_7081639321,0,27,6,11,5,1,11,9,18,1,0,3,0,5,26990,29951,383,82,0,0,0,35,9,10,3,0,9,11,12,1,0,3,0,5,25335,28864,344,94,0,0,1,1321.07
KR_7072005431,0,31,4,9,4,1,11,21,13,0,0,4,0,7,25553,25695,294,92,0,0,0,32,7,16,4,0,21,11,24,2,0,2,1,3,30802,32216,387,87,1,0,1,1446.471
KR_7107869050,0,25,4,7,6,0,11,24,9,0,0,3,1,12,27373,27064,331,74,0,0,0,28,9,8,4,1,24,11,24,2,1,3,3,9,35235,33577,317,129,1,0,1,936.923
KR_7080945847,1,25,5,9,5,1,10,11,7,1,1,6,2,10,27544,31615,374,96,1,0,1,360,7,13,5,0,11,10,15,0,0,0,0,2,26904,30182,387,76,0,0,0,2272.141
KR_7101818199,1,26,6,9,5,0,15,14,15,1,0,3,1,7,28598,28926,349,85,1,0,1,26,7,8,3,1,14,15,20,0,0,0,1,4,29070,28761,346,75,0,0,0,1871.636
KR_7073987050,1,57,10,8,3,0,17,14,32,2,0,5,1,12,28159,27686,272,90,0,0,1,27,4,8,2,1,14,17,13,0,0,1,2,5,29422,27713,348,74,1,0,0,1835.051
KR_7093354440,1,29,3,10,4,0,3,8,6,0,1,5,0,4,24487,28572,322,101,0,0,0,29,8,9,3,1,8,3,10,2,0,1,0,5,25813,31962,445,74,0,0,1,1266.913
KR_7099579422,0,32,7,7,5,1,15,14,19,1,0,2,2,12,27824,28136,293,56,1,0,0,30,10,12,5,0,14,15,18,1,0,4,2,5,31332,30017,376,96,0,0,1,2430.433
KR_6924271050,1,39,13,5,3,0,15,11,27,1,0,3,1,10,29305,28784,357,88,1,0,1,29,5,14,9,1,11,15,16,0,0,3,0,2,26875,27432,334,66,0,0,0,1662.096
KR_7092493500,1,58,4,10,3,1,9,12,10,0,0,2,0,7,23989,26002,300,78,0,0,0,37,10,7,3,0,12,9,18,1,0,4,2,9,29161,29291,380,76,1,0,1,1965.853
KR_7060331622,1,30,4,1,0,1,27,12,23,0,0,3,1,13,32412,32065,357,98,1,0,0,24,6,8,3,0,12,27,10,1,0,0,0,1,26417,28318,293,72,0,0,1,1214.756
KR_7089155339,0,37,8,11,4,0,5,12,9,1,0,3,0,6,25144,29564,409,94,0,0,1,47,7,17,5,1,12,5,17,0,1,0,0,1,28044,30233,419,84,0,0,0,1384.641
KR_7094199649,0,27,5,8,3,0,12,10,17,2,1,5,2,7,29943,30922,347,88,1,0,1,36,10,11,4,1,10,12,10,0,0,1,1,1,26183,30055,370,69,0,0,0,1895.366
KR_7088462422,1,63,9,12,5,1,18,8,22,1,0,3,2,10,32452,32767,388,88,1,0,1,42,12,5,2,0,8,18,8,0,0,3,2,5,27867,29110,400,79,0,0,0,1119.816
KR_7094306193,0,80,5,10,1,0,6,15,2,1,0,6,1,10,24556,29372,386,82,1,0,1,46,8,42,4,1,15,6,24,1,0,0,0,1,27784,31060,357,68,0,0,0,2232.637
KR_6950722647,1,31,5,10,7,0,13,12,19,1,0,3,0,9,27529,29411,323,86,0,0,0,55,10,7,3,1,12,13,11,1,0,3,0,1,27601,29067,369,90,0,0,1,1754.099
KR_7096519008,0,34,9,10,5,0,6,13,8,0,0,2,0,3,23301,27109,330,74,0,0,0,39,9,15,6,1,13,6,11,1,0,4,2,3,29302,32984,388,122,1,0,1,1408.927
KR_7101707246,0,45,9,8,1,1,8,18,10,0,0,6,1,9,25461,29767,383,76,0,0,0,66,5,11,5,0,18,8,19,1,0,0,1,5,31077,33469,385,112,1,0,1,1320.572
KR_7085047189,0,58,7,13,7,0,11,14,8,0,0,5,2,11,27672,29205,377,90,1,0,0,36,11,12,6,1,14,11,15,1,0,1,1,3,29538,31430,404,78,0,0,1,1942.707
KR_7088939769,1,39,5,9,7,1,8,10,6,0,0,4,1,12,27183,29682,379,116,1,0,0,31,7,13,3,0,10,8,14,2,0,2,0,4,25775,29680,374,79,0,0,1,1500.003
KR_7100922087,0,28,4,5,3,0,7,11,6,0,1,3,0,7,25279,31417,373,89,0,0,0,32,7,10,3,1,11,7,5,2,0,3,2,10,29416,34475,403,112,1,0,1,1353.409
KR_7100429131,0,48,9,10,6,0,11,5,10,0,0,3,0,8,27285,31998,391,100,0,0,0,29,9,11,5,1,5,11,4,1,0,3,1,3,25482,30089,417,80,1,0,1,1782.305
KR_7092342117,1,32,7,8,3,0,13,14,14,1,0,6,1,11,28358,28431,321,99,1,0,0,47,5,9,4,1,14,13,9,1,1,0,0,3,27427,29805,325,100,0,0,1,1904.841
KR_7040061243,0,105,10,12,4,1,5,17,7,1,0,4,1,5,24008,27530,355,87,1,0,1,35,7,15,6,0,17,5,22,1,0,2,0,3,30497,33325,403,91,0,0,0,994.575
KR_7071427564,1,56,3,14,6,0,8,15,12,1,0,2,0,6,25621,29606,362,100,0,0,1,41,11,10,2,1,15,8,19,0,0,4,1,7,29429,31142,355,104,1,0,0,1757.622
KR_7107356583,1,23,2,7,2,0,33,12,40,2,0,0,4,16,38624,33414,379,88,1,0,1,36,2,3,1,1,12,33,15,0,0,6,0,3,27340,26398,284,72,0,0,0,1375.428
KR_7100405116,1,64,9,12,5,0,22,16,28,1,0,2,0,6,30380,30653,344,80,0,0,1,74,11,8,4,1,16,22,17,0,0,4,1,5,28235,28021,340,52,1,0,0,1001.133
KR_7017062460,1,40,12,14,10,0,22,15,30,0,0,6,2,8,32602,30212,344,80,1,0,0,37,15,12,7,1,15,22,26,1,0,0,0,4,30329,27089,375,78,0,0,1,1581.736
KR_7105875059,1,21,3,7,4,1,13,15,8,0,0,6,0,4,27073,30188,357,95,0,0,0,31,5,8,3,0,15,13,14,1,0,0,2,7,30795,32452,389,74,1,0,1,1622.651
KR_7095847921,0,37,7,12,5,1,19,18,22,2,0,6,2,15,31597,31084,371,80,1,0,1,32,6,10,5,0,18,19,28,0,0,0,0,1,30521,32272,336,103,0,0,0,1850.236
KR_7091486631,1,84,7,14,5,1,10,13,8,0,0,6,1,9,25851,28977,375,61,1,0,0,73,7,10,4,0,13,10,15,1,0,0,0,5,26613,29776,363,87,0,0,1,1450.013
KR_7099913158,1,34,10,5,3,0,17,23,23,1,1,3,2,13,32620,30541,367,97,1,0,1,41,6,11,6,1,23,17,29,0,0,3,0,2,31000,29500,337,74,0,0,0,1684.81
KR_7074698491,0,30,7,9,3,1,7,13,7,1,0,0,0,8,23820,29074,370,83,0,0,1,31,6,10,4,0,13,7,19,1,0,6,2,6,31033,32733,407,104,1,0,0,943.354
KR_7033816777,1,28,3,6,6,0,8,14,10,0,0,3,0,7,24607,27054,336,82,0,0,0,44,8,7,1,1,14,8,10,2,1,3,1,4,28291,31244,378,88,1,0,1,1626.944
KR_7105039887,1,33,9,11,3,0,25,22,38,0,0,4,2,14,35171,30555,383,99,1,0,0,29,6,12,5,1,22,25,29,2,0,2,0,3,35123,33341,387,106,0,0,1,2103.23
KR_7054339514,1,29,4,7,3,0,9,14,8,1,0,3,2,13,27782,29317,361,90,1,0,0,35,7,6,1,1,14,9,16,1,0,3,0,4,27872,32999,351,81,0,0,1,1696.779
KR_7100514386,1,39,12,9,5,1,9,6,9,0,0,6,3,12,30189,31984,438,101,1,0,0,29,7,17,9,0,6,9,11,2,0,0,0,1,24474,28823,373,82,0,0,1,1301.613
KR_7055244711,0,32,7,6,3,1,16,19,29,0,0,3,1,11,30530,29137,379,70,1,0,0,29,5,10,4,0,19,16,28,1,0,3,0,2,28833,27995,285,65,0,0,1,1785.147
KR_7082601631,0,61,9,18,8,1,9,12,8,0,0,0,1,11,26893,28643,375,83,1,0,0,42,12,12,7,0,12,9,13,1,0,6,1,3,27420,29564,373,96,0,0,1,2304.034
KR_7018269727,0,322,2,5,4,1,9,15,10,1,0,3,1,8,27233,28020,354,78,1,0,0,31,6,7,2,0,15,9,16,1,0,3,0,5,29351,32965,396,114,0,0,1,1665.868
KR_7104490861,0,35,7,7,4,1,14,14,13,0,0,5,1,7,28656,30976,375,90,1,0,0,23,5,13,4,0,14,14,16,1,0,1,1,1,28739,31940,366,94,0,0,1,1281.741
KR_7085175390,0,31,7,9,3,1,16,16,14,1,0,3,1,11,29634,31046,396,65,0,0,1,27,6,13,7,0,16,16,25,0,0,3,1,5,31062,33358,388,114,1,0,0,961.201
KR_7090689206,0,40,9,16,12,0,8,14,9,0,0,3,0,8,27106,31557,428,102,0,0,0,38,17,17,6,1,14,8,14,2,0,3,0,0,27859,33446,380,104,0,0,1,1421.137
KR_7078803159,1,40,8,13,5,1,13,4,10,1,0,5,1,11,28937,30660,395,85,0,0,1,42,10,7,4,0,4,13,5,0,0,1,1,5,25387,28714,408,78,1,0,0,1218.245
KR_7095479633,1,41,3,7,5,1,20,14,28,1,0,3,2,10,32220,31808,358,90,1,0,1,28,8,11,2,0,14,20,16,1,0,3,0,4,27979,29748,339,90,0,0,0,1130.666
KR_7082159949,1,29,5,11,6,0,9,3,9,0,1,5,2,17,28759,31681,377,103,1,0,0,35,10,11,4,1,3,9,2,1,0,1,0,2,22715,26794,374,71,0,0,1,991.155
KR_7061732776,1,35,7,10,5,1,16,6,21,0,0,3,2,12,32085,30341,406,67,1,0,0,27,5,4,2,0,6,16,7,1,0,3,0,0,23962,26862,329,94,0,0,1,1261.787
KR_7083879566,1,29,8,11,3,0,10,21,17,0,0,5,1,12,27797,29593,333,92,1,0,0,33,9,9,6,1,21,10,36,2,0,1,1,5,31087,30046,352,70,0,0,1,1542.787
KR_7072172347,1,31,7,5,3,1,22,11,26,1,0,6,1,8,30879,30594,335,81,0,0,1,29,6,11,5,0,11,22,10,0,0,0,1,3,26755,28524,370,66,1,0,0,1762.799
KR_7092285808,1,29,5,6,3,0,9,8,15,0,0,4,2,8,27693,29067,370,78,1,0,0,35,10,4,2,1,8,9,13,1,0,2,0,3,25540,27944,336,83,0,0,1,1501.031
KR_7053971407,1,45,9,15,8,1,12,11,9,0,1,4,0,8,29092,31452,424,108,0,0,0,39,11,24,5,0,11,12,17,2,0,2,0,3,27719,32025,403,96,0,0,1,1464.504
KR_7081161696,0,31,3,6,4,1,9,10,13,1,0,2,2,10,25824,27749,369,72,0,0,1,26,6,8,3,0,10,9,14,0,0,4,1,7,29446,30963,382,120,1,0,0,1583.803
KR_7089343492,0,34,4,7,0,1,10,17,7,2,0,3,1,11,27171,28283,390,82,0,0,1,36,3,7,3,0,17,10,21,0,0,3,1,4,29379,29726,338,89,1,0,0,1614.44
KR_7099917707,0,236,4,10,6,1,12,12,10,0,0,2,0,6,26474,29864,369,79,0,0,0,40,8,9,2,0,12,12,11,1,0,4,1,3,28346,28552,358,88,1,0,1,2166.738
KR_7101982819,0,31,7,5,5,0,9,15,3,1,0,6,0,9,25761,30336,370,96,0,0,0,32,6,7,4,1,15,9,15,1,0,0,1,4,29051,30754,348,88,1,0,1,1708.272
KR_7082439673,1,105,6,15,5,0,15,13,15,1,0,6,1,9,30015,32223,379,99,1,0,1,34,6,14,4,1,13,15,11,0,1,0,0,2,27708,30299,398,79,0,0,0,1512.231
KR_7088578733,1,32,8,14,6,0,12,11,12,0,0,6,1,12,28987,31683,392,95,1,0,0,35,9,8,7,1,11,12,11,2,0,0,0,1,27193,29984,370,84,0,0,1,1907.942
KR_7086976198,1,32,7,1,1,1,15,7,13,1,1,5,3,17,32549,32690,410,93,1,0,1,21,2,7,4,0,7,15,6,0,0,1,0,0,24313,29029,355,79,0,0,0,1658.383
KR_7098806661,0,31,5,14,10,1,18,17,22,1,0,2,0,8,29454,29091,324,85,0,0,1,41,12,9,4,0,17,18,28,0,1,1,2,5,33106,31069,390,76,1,0,0,1435.235
KR_7097900884,1,30,5,6,3,1,11,9,14,0,0,1,1,5,27097,28874,359,65,1,0,0,67,7,7,2,0,9,11,13,2,0,5,0,3,25876,28995,347,118,0,0,1,1835.644
KR_7072088077,0,30,5,10,4,0,6,7,7,1,1,6,1,13,26400,31059,403,110,1,0,1,31,8,10,4,1,7,6,9,1,0,0,1,1,25644,32279,398,92,0,0,0,2018.711
KR_7104859376,1,36,8,14,5,0,12,7,8,1,0,6,1,10,27704,31702,393,107,1,0,0,35,6,7,3,1,7,12,13,1,0,0,0,2,24622,28891,367,68,0,0,1,1171.549
KR_7109172900,0,31,10,10,4,0,8,9,4,0,0,3,2,8,25357,29842,371,87,1,0,0,26,6,8,6,1,9,8,12,2,0,3,1,1,27183,31101,394,84,0,0,1,1542.51
KR_7105863451,0,38,10,12,3,0,13,7,14,1,1,3,1,8,28510,31796,398,64,1,0,1,41,8,11,4,1,7,13,7,1,0,3,0,3,26039,30576,378,111,0,0,0,1783.583
KR_7082264645,0,34,5,8,5,0,6,20,7,0,0,0,0,4,23078,30270,342,83,0,0,0,34,7,8,3,1,20,6,19,1,0,6,3,5,32982,33171,404,85,1,0,1,1161.908
KR_7105464289,0,68,6,9,4,1,9,13,9,1,1,6,1,11,29069,32262,427,113,1,0,1,48,6,10,5,0,13,9,25,0,0,0,1,3,29671,31371,373,97,0,0,0,1572.407
KR_7109403045,0,69,7,10,3,1,11,16,12,0,0,6,0,7,26489,30263,348,80,0,0,0,70,5,7,5,0,16,11,13,2,0,0,1,6,29359,32086,349,107,1,0,1,1473.806
KR_7104811346,1,35,8,7,5,1,19,10,17,1,1,3,2,14,31842,31518,341,86,1,0,0,26,8,9,3,0,10,19,12,1,0,3,0,5,26709,28891,361,86,0,0,1,1570.492
KR_7107914013,0,28,6,9,5,1,13,11,21,2,0,3,1,14,30409,30746,396,89,0,0,1,30,7,7,4,0,11,13,17,0,0,3,2,9,30116,31199,383,110,1,0,0,1214.985
KR_7087997170,0,115,9,10,5,1,8,9,10,0,0,0,1,8,26452,30127,397,72,1,0,0,24,7,18,5,0,9,8,8,1,0,6,0,3,25955,31069,351,89,0,0,1,1467.107
KR_7087583993,0,23,4,11,5,0,7,17,13,1,1,0,2,9,27057,30554,368,96,1,0,1,42,8,6,3,1,17,7,22,1,0,6,0,3,30935,32282,368,108,0,0,0,1153.856
KR_7098394758,0,49,6,6,2,0,18,14,22,0,0,3,0,7,28711,28591,314,86,0,0,0,32,4,12,3,1,14,18,21,2,0,3,1,6,30439,31435,372,93,1,0,1,1567.88
KR_7098599707,1,28,6,6,2,1,18,9,15,1,0,1,1,10,30206,32412,399,85,1,0,1,29,5,7,5,0,9,18,10,0,0,5,0,2,25804,29871,359,85,0,0,0,1533.603
KR_7081255546,0,34,6,9,5,0,9,9,16,2,0,1,0,8,27059,28883,373,89,0,0,1,33,7,11,4,1,9,9,15,0,1,5,1,8,28336,31447,427,74,1,0,0,1739.762
KR_7040913369,0,28,4,14,6,0,12,9,9,1,0,6,0,6,26591,29022,367,84,0,0,0,37,10,9,3,1,9,12,7,1,0,0,0,3,26966,28672,409,98,0,0,1,1363.255
KR_7103177307,1,43,3,6,2,1,15,13,17,0,0,6,1,9,28696,31976,336,81,1,0,0,29,3,5,2,0,13,15,5,2,0,0,1,3,27666,31222,382,92,0,0,1,1466.25
KR_7075139716,0,25,6,12,6,0,8,18,7,0,0,0,1,11,25361,29462,363,60,1,0,0,42,11,8,2,1,18,8,16,2,0,6,0,5,30200,31574,350,112,0,0,1,1583.768
KR_7100403915,0,26,4,6,3,0,9,12,10,0,0,0,2,10,25973,29319,328,60,1,0,0,27,6,8,3,1,12,9,13,1,0,6,3,10,33516,33499,433,128,0,0,1,1586.54
KR_7100858868,1,33,4,12,4,0,10,11,12,0,1,6,1,9,27555,31453,375,104,1,0,0,59,7,11,2,1,11,10,11,2,0,0,0,4,27519,32845,375,108,0,0,1,1471.55
KR_7074951097,0,24,4,10,4,1,9,14,8,0,0,3,0,8,24729,29398,339,94,0,0,0,30,7,6,2,0,14,9,11,2,1,3,2,1,29530,33439,414,94,1,0,1,1445.46
KR_7108969903,0,41,11,14,4,0,8,17,9,1,0,0,0,3,24475,28062,353,88,0,0,1,64,7,19,7,1,17,8,24,0,1,3,1,5,30749,31058,383,74,1,0,0,1050.8
KR_7089397833,1,50,7,6,3,1,18,10,18,0,1,6,1,8,31289,33771,374,132,1,0,0,27,7,9,5,0,10,18,16,2,0,0,0,3,26989,30130,371,76,0,0,1,1783.142
KR_7092368879,0,29,4,5,4,0,11,21,6,0,0,6,0,5,25326,28572,337,94,0,0,0,36,11,9,3,1,21,11,19,2,0,0,2,5,33443,32661,408,98,1,0,1,1379.964
KR_7099144591,0,29,3,8,4,0,16,19,20,1,1,3,1,7,29848,30669,354,87,0,0,1,29,7,10,3,1,19,16,23,1,0,3,1,6,31431,31296,364,82,1,0,0,1545.378
KR_7094747545,1,34,7,9,4,0,12,5,17,0,1,5,1,16,29221,32892,388,112,0,0,0,29,6,9,5,1,5,12,4,1,0,1,1,2,25184,30691,347,98,1,0,1,1202.287
KR_7105589901,1,33,9,14,8,0,12,7,18,1,0,5,0,9,28911,30889,412,94,0,0,1,51,9,11,3,1,7,12,9,0,0,1,0,2,25686,29377,378,86,0,0,0,1123.698
KR_7088498970,0,32,10,12,7,0,4,7,3,1,0,3,0,4,24562,32516,448,94,0,0,0,33,10,10,5,1,7,4,9,1,0,3,0,0,25747,31164,397,109,0,0,1,1733.428
KR_7103279396,0,76,6,7,5,0,13,12,19,0,0,3,1,14,28694,29636,332,102,1,0,0,31,7,7,3,1,12,13,20,1,0,0,0,1,26604,27969,328,80,0,0,1,2142.544
KR_7106976963,1,26,5,11,6,1,13,6,16,1,0,6,2,15,29900,32000,350,123,1,0,1,30,8,3,2,0,6,13,6,0,0,0,1,5,24514,28587,364,80,0,0,0,1296.894
KR_7101147321,0,27,5,10,5,1,11,12,16,0,0,6,1,8,26147,30293,364,66,1,0,0,36,8,11,5,0,12,11,16,2,0,0,1,2,29690,32085,424,87,0,0,1,2120.475
